Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification/SDGs,ARB Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year,ACR Retirement Data,Updated 11-1-23,Total Credits Retired:,26711881
ACR114,2017,ACR-US-114-2017-734-5001 to 5326,326,2021-02-02,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00076308,2018-06-22 23:22:39,2021,,,,
ACR114,2016,ACR-US-114-2016-736-113158 to 113247,90,2021-02-02,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00077390,2018-06-22 23:22:39,2021,,,,
ACR114,2019,ACR-US-114-2019-1071-534195 to 539194,5000,2021-01-08,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,Arbor Day Foundation,On Behalf of Third Party,Retired on behalf of Schott – One further step towards climate neutrality by 2030,2020-07-31 21:00:05,2021,,,,
ACR114,2017,ACR-US-114-2017-735-128277 to 147246,18970,2021-01-08,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retirement on behalf of Client FY2021,2018-06-22 23:22:39,2021,,,,
ACR114,2017,ACR-US-114-2017-734-411390 to 451444,40055,2021-01-08,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retirement on behalf of Client FY2021,2018-06-22 23:22:39,2021,,,,
ACR114,2016,ACR-US-114-2016-736-111358 to 113157,1800,2021-01-07,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00077113,2018-06-22 23:22:39,2021,,,,
ACR114,2016,ACR-US-114-2016-736-111018 to 111357,340,2021-01-07,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00077026,2018-06-22 23:22:39,2021,,,,
ACR114,2015,ACR-US-114-2015-646-111400 to 112059,660,2021-01-07,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00077026,2017-05-31 20:47:39,2021,,,,
ACR114,2015,ACR-US-114-2015-646-111380 to 111399,20,2021-01-07,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00076384,2017-05-31 20:47:39,2021,,,,
ACR114,2016,ACR-US-114-2016-736-109652 to 111017,1366,2021-01-07,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00077082,2018-06-22 23:22:39,2021,,,,
ACR114,2016,ACR-US-114-2016-736-103302 to 109651,6350,2020-12-22,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00077399,2018-06-22 23:22:39,2020,,,,
ACR114,2016,ACR-US-114-2016-736-164643 to 165217,575,2020-12-04,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,Arbor Day Foundation,On Behalf of Third Party,Atkore International,2018-06-22 23:22:39,2020,,,,
ACR114,2016,ACR-US-114-2016-736-164642 to 164642,1,2020-12-02,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,Arbor Day Foundation,On Behalf of Third Party,On Behalf of Third Party,2018-06-22 23:22:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-108707 to 111379,2673,2020-10-27,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00076604,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-929070 to 937896,8827,2020-10-27,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00076604,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-963426 to 1054928,91503,2020-10-20,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,Arbor Day Foundation,On Behalf of Third Party,On Behalf of Third Party,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-108604 to 108706,103,2020-10-20,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retirement on behalf of Natural Capital Partners' clients for Q2 2020,2017-05-31 20:47:39,2020,,,,
ACR114,2016,ACR-US-114-2016-736-164392 to 164641,250,2020-10-09,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,Arbor Day Foundation,On Behalf of Third Party,"Credits were purchased in the name of Kerogen Capital II Limited, and retired to ensure that the organisation was voluntarily carbon neutral for its Scope 1 & 2 footprint for the calendar year 2019",2018-06-22 23:22:39,2020,,,,
ACR114,2017,ACR-US-114-2017-735-147247 to 215246,68000,2020-10-08,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retirement on behalf of client FY21,2018-06-22 23:22:39,2020,,,,
ACR114,2019,ACR-US-114-2019-1071-354344 to 384343,30000,2020-10-08,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,Arbor Day Foundation,On Behalf of Third Party,Capital One,2020-07-31 21:00:05,2020,,,,
ACR114,2017,ACR-US-114-2017-734-460445 to 460461,17,2020-09-21,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"GreenTrees, LLC",Other,Retire on Behalf of BCSE,2018-06-22 23:22:39,2020,,,,
ACR114,2012,ACR-US-114-2012-319-104055 to 107804,3750,2020-09-16,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retirement on behalf of Natural Capital Partners' clients for Q2 2020,2013-10-28 07:47:53,2020,,,,
ACR114,2016,ACR-US-114-2016-736-163892 to 164391,500,2020-08-31,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,Arbor Day Foundation,On Behalf of Third Party,On Behalf of Third Party,2018-06-22 23:22:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-108479 to 108603,125,2020-08-18,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00073328,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-108279 to 108478,200,2020-08-18,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00072898,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-108059 to 108278,220,2020-08-18,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00073029,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-108044 to 108058,15,2020-08-18,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00076199,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-107966 to 108043,78,2020-08-18,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00072964,2017-05-31 20:47:39,2020,,,,
ACR114,2017,ACR-US-114-2017-734-141445 to 343139,201695,2020-08-18,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retirement on behalf of client FY2020,2018-06-22 23:22:39,2020,,,,
ACR114,2017,ACR-US-114-2017-734-343140 to 411389,68250,2020-08-18,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retirement on behalf of client FY2020,2018-06-22 23:22:39,2020,,,,
ACR114,2017,ACR-US-114-2017-735-125006 to 128276,3271,2020-08-18,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retirement on behalf of client FY2020,2018-06-22 23:22:39,2020,,,,
ACR114,2016,ACR-US-114-2016-736-143725 to 163724,20000,2020-08-18,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retirement on behalf of client FY2020,2018-06-22 23:22:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-937897 to 963425,25529,2020-08-18,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retirement on behalf of client FY2020,2017-05-31 20:47:39,2020,,,,
ACR114,2016,ACR-US-114-2016-736-163725 to 163891,167,2020-08-14,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,Arbor Day Foundation,On Behalf of Third Party,On Behalf of Pioneer Publishing,2018-06-22 23:22:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-777546 to 777546,1,2020-06-29,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,CleanChoice Energy,Other,Clean Commute Program 2019-TN,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-777544 to 777545,2,2020-06-29,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,CleanChoice Energy,Other,Clean Commute Program 2019-OH,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-777528 to 777543,16,2020-06-29,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,CleanChoice Energy,Other,Clean Commute Program 2019-PA,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-777475 to 777527,53,2020-06-29,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,CleanChoice Energy,Other,Clean Commute Program 2019-MD,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-777460 to 777474,15,2020-06-29,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,CleanChoice Energy,Other,Clean Commute Program 2019-NJ,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-777451 to 777459,9,2020-06-29,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,CleanChoice Energy,Other,Clean Commute Program 2019-DC,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-777438 to 777450,13,2020-06-29,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,CleanChoice Energy,Other,Clean Commute Program 2019-MA,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-777432 to 777437,6,2020-06-29,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,CleanChoice Energy,Other,Clean Commute Program 2019-VA,2017-05-31 20:47:39,2020,,,,
ACR114,2015,ACR-US-114-2015-646-777430 to 777431,2,2020-06-29,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,CleanChoice Energy,Other,Clean Commute Program 2019-MN,2017-05-31 20:47:39,2020,,,,
