Project ID,Project Name,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Notes,Cancellation Reason,Cancellation Year,Issuance Year,ARB Project,Unnamed: 16,CAR Cancellation Data,Updated 11-1-23,Total Credits Cancelled:,109950929
CAR1094,Ashford III,2014,CAR-ROC-US-1094-125-859-WA-2014-1888-1 to 9000,9000,2016-02-10,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Ashford,WASHINGTON,US,,ARB,2016,2015,Compliance,CAR1367.2019,,,,
CAR1094,Ashford III,2014,CAR-ROC-US-1094-125-859-WA-2014-1887-2 to 37876,37875,2017-01-04,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Ashford,WASHINGTON,US,,ARB,2017,2015,Compliance,CAR1339.2019,,,,
CAR1095,Brushy Mountain,2022,CAR-ROC-US-1095-125-865-CA-2022-7315-1 to 84417,84417,2023-01-11,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2023,2022,Compliance,CAR1339.2019,,,,
CAR1095,Brushy Mountain,2022,CAR-ROC-US-1095-125-865-CA-2022-7316-1 to 20106,20106,2023-01-11,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2023,2022,Compliance,CAR1339.2019,,,,
CAR1095,Brushy Mountain,2021,CAR-ROC-US-1095-125-865-CA-2021-6825-1 to 86726,86726,2022-09-28,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2022,2022,Compliance,CAR1339.2019,,,,
CAR1095,Brushy Mountain,2021,CAR-ROC-US-1095-125-865-CA-2021-6826-1 to 20656,20656,2022-09-28,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2022,2022,Compliance,CAR1002.2019,,,,
CAR1095,Brushy Mountain,2020,CAR-ROC-US-1095-125-865-CA-2020-6284-1 to 76663,76663,2021-02-17,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2021,2020,Compliance,CAR1316.2019,,,,
CAR1095,Brushy Mountain,2020,CAR-ROC-US-1095-125-865-CA-2020-6285-1 to 18260,18260,2021-02-17,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2021,2020,Compliance,CAR1253.2019,,,,
CAR1095,Brushy Mountain,2019,CAR-ROC-US-1095-125-865-CA-2019-6013-1 to 73862,73862,2020-06-11,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2020,2020,Compliance,CAR1274.2019,,,,
CAR1095,Brushy Mountain,2019,CAR-ROC-US-1095-125-865-CA-2019-6014-1 to 17592,17592,2020-06-11,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2020,2020,Compliance,CAR1332.2019,,,,
CAR1095,Brushy Mountain,2018,CAR-ROC-US-1095-125-865-CA-2018-5700-1 to 66289,66289,2019-03-18,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2019,2019,Compliance,CAR1332.2019,,,,
CAR1095,Brushy Mountain,2018,CAR-ROC-US-1095-125-865-CA-2018-5701-1 to 15789,15789,2019-03-18,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2019,2019,Compliance,CAR998.2019,,,,
CAR1095,Brushy Mountain,2017,CAR-ROC-US-1095-125-865-CA-2017-5427-1 to 60036,60036,2018-08-27,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2018,2018,Compliance,CAR1180.2019,,,,
CAR1095,Brushy Mountain,2017,CAR-ROC-US-1095-125-865-CA-2017-5428-1 to 14299,14299,2018-08-27,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2018,2018,Compliance,CAR1180.2019,,,,
CAR1095,Brushy Mountain,2016,CAR-ROC-US-1095-125-865-CA-2016-2168-1 to 77701,77701,2017-03-22,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2017,2017,Compliance,CAR1330.2019,,,,
CAR1095,Brushy Mountain,2016,CAR-ROC-US-1095-125-865-CA-2016-2169-1 to 18464,18464,2017-03-22,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2017,2017,Compliance,CAR1330.2019,,,,
CAR1095,Brushy Mountain,2016,CAR-ROC-US-1095-125-865-CA-2016-2212-1 to 4027,4027,2017-03-22,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2017,2017,Compliance,CAR1330.2019,,,,
CAR1095,Brushy Mountain,2016,CAR-ROC-US-1095-125-865-CA-2016-2213-1 to 956,956,2017-03-22,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2017,2017,Compliance,CAR1330.2019,,,,
CAR1095,Brushy Mountain,2015,CAR-ROC-US-1095-125-865-CA-2015-2024-1 to 145410,145410,2016-08-10,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2016,2016,Compliance,CAR1102.2019,,,,
CAR1095,Brushy Mountain,2015,CAR-ROC-US-1095-125-865-CA-2015-2025-1 to 34553,34553,2016-08-10,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2016,2016,Compliance,CAR1102.2019,,,,
CAR1095,Brushy Mountain,2014,CAR-ROC-US-1095-125-865-CA-2014-1871-1 to 1105031,1105031,2015-11-10,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2015,2015,Compliance,CAR1133.2019,,,,
CAR1095,Brushy Mountain,2014,CAR-ROC-US-1095-125-865-CA-2014-1872-1 to 262582,262582,2015-11-10,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Mendocino County,CALIFORNIA,US,,ARB,2015,2015,Compliance,CAR1132.2019,,,,
CAR1097,Dairy Dreams Methane Reduction Project,2018,CAR-ROC-US-1097-105-207-WI-2018-5801-1 to 5277,5277,2019-08-29,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Near Green Bay,WISCONSIN,US,,ARB,2019,2019,Compliance,CAR1340.2019,,,,
CAR1097,Dairy Dreams Methane Reduction Project,2018,CAR-ROC-US-1097-105-207-WI-2018-5801-5278 to 7293,2016,2019-10-18,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Near Green Bay,WISCONSIN,US,,Canceled,2019,2019,Compliance,CAR1340.2019,,,,
CAR1097,Dairy Dreams Methane Reduction Project,2017,CAR-ROC-US-1097-105-207-WI-2017-4406-1 to 16999,16999,2018-03-29,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Near Green Bay,WISCONSIN,US,,ARB,2018,2018,Compliance,CAR1327.2019,,,,
CAR1097,Dairy Dreams Methane Reduction Project,2016,CAR-ROC-US-1097-105-207-WI-2016-2193-1 to 24473,24473,2017-04-12,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Near Green Bay,WISCONSIN,US,,ARB,2017,2017,Compliance,CAR1368.2019,,,,
CAR1097,Dairy Dreams Methane Reduction Project,2015,CAR-ROC-US-1097-105-207-WI-2015-1980-1 to 18620,18620,2016-03-23,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Near Green Bay,WISCONSIN,US,,ARB,2016,2016,Compliance,CAR1368.2019,,,,
CAR1098,Garcia River Forest - ARB,2022,CAR-ROC-US-1098-125-102-CA-2022-7488-1 to 125039,125039,2023-08-02,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014",Mendocino County,CALIFORNIA,US,,ARB,2023,2023,Compliance,CAR1368.2019,,,,
CAR1098,Garcia River Forest - ARB,2022,CAR-ROC-US-1098-125-102-CA-2022-7489-1 to 29782,29782,2023-08-02,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014",Mendocino County,CALIFORNIA,US,,ARB,2023,2023,Compliance,CAR1368.2019,,,,
CAR1098,Garcia River Forest - ARB,2021,CAR-ROC-US-1098-125-102-CA-2021-7490-1 to 113615,113615,2023-08-02,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014",Mendocino County,CALIFORNIA,US,,ARB,2023,2023,Compliance,CAR1321.2019,,,,
CAR1098,Garcia River Forest - ARB,2021,CAR-ROC-US-1098-125-102-CA-2021-7491-1 to 27061,27061,2023-08-02,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014",Mendocino County,CALIFORNIA,US,,ARB,2023,2023,Compliance,CAR1321.2019,,,,
CAR1098,Garcia River Forest - ARB,2020,CAR-ROC-US-1098-125-102-CA-2020-6344-1 to 149253,149253,2023-06-29,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014",Mendocino County,CALIFORNIA,US,,ARB,2023,2021,Compliance,CAR1083.2019,,,,
CAR1098,Garcia River Forest - ARB,2020,CAR-ROC-US-1098-125-102-CA-2020-6345-1 to 35549,35549,2023-06-29,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014",Mendocino County,CALIFORNIA,US,,ARB,2023,2021,Compliance,CAR1035.2019,,,,
CAR1098,Garcia River Forest - ARB,2019,CAR-ROC-US-1098-125-102-CA-2019-5942-1 to 110461,110461,2020-03-23,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014",Mendocino County,CALIFORNIA,US,,ARB,2020,2020,Compliance,CAR1184.2019,,,,
CAR1098,Garcia River Forest - ARB,2019,CAR-ROC-US-1098-125-102-CA-2019-5943-1 to 26310,26310,2020-03-23,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014",Mendocino County,CALIFORNIA,US,,ARB,2020,2020,Compliance,CAR1145.2019,,,,
CAR1098,Garcia River Forest - ARB,2018,CAR-ROC-US-1098-125-102-CA-2018-5690-1 to 140308,140308,2019-03-13,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014",Mendocino County,CALIFORNIA,US,,ARB,2019,2019,Compliance,CAR1078.2019,,,,
CAR1098,Garcia River Forest - ARB,2018,CAR-ROC-US-1098-125-102-CA-2018-5691-1 to 33418,33418,2019-03-13,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014",Mendocino County,CALIFORNIA,US,,ARB,2019,2019,Compliance,CAR1138.2019,,,,
CAR1098,Garcia River Forest - ARB,2017,CAR-ROC-US-1098-125-102-CA-2017-4353-1 to 126781,126781,2018-07-06,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014",Mendocino County,CALIFORNIA,US,,ARB,2018,2017,Compliance,CAR1283.2019,,,,
CAR1098,Garcia River Forest - ARB,2017,CAR-ROC-US-1098-125-102-CA-2017-4354-1 to 30197,30197,2018-07-06,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014",Mendocino County,CALIFORNIA,US,,ARB,2018,2017,Compliance,CAR1057.2019,,,,
CAR1098,Garcia River Forest - ARB,2016,CAR-ROC-US-1098-125-102-CA-2016-2188-1 to 82509,82509,2017-06-14,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014",Mendocino County,CALIFORNIA,US,,ARB,2017,2017,Compliance,CAR1336.2019,,,,
CAR1098,Garcia River Forest - ARB,2016,CAR-ROC-US-1098-125-102-CA-2016-2189-1 to 19652,19652,2017-06-14,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014",Mendocino County,CALIFORNIA,US,,ARB,2017,2017,Compliance,CAR1336.2019,,,,
CAR1099,Gualala River Forest - ARB,2021,CAR-ROC-US-1099-125-102-CA-2021-6869-1 to 52469,52469,2022-09-19,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2022,2022,Compliance,CAR1336.2019,,,,
CAR1099,Gualala River Forest - ARB,2021,CAR-ROC-US-1099-125-102-CA-2021-6870-1 to 12497,12497,2022-09-19,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2022,2022,Compliance,CAR1336.2019,,,,
CAR1099,Gualala River Forest - ARB,2020,CAR-ROC-US-1099-125-102-CA-2020-6539-1 to 35099,35099,2021-09-29,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2021,2021,Compliance,CAR1169.2019,,,,
CAR1099,Gualala River Forest - ARB,2020,CAR-ROC-US-1099-125-102-CA-2020-6540-1 to 8360,8360,2021-09-29,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2021,2021,Compliance,CAR1169.2019,,,,
CAR1099,Gualala River Forest - ARB,2019,CAR-ROC-US-1099-125-102-CA-2019-6040-1 to 57295,57295,2020-07-10,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2020,2020,Compliance,CAR1139.2019,,,,
CAR1099,Gualala River Forest - ARB,2019,CAR-ROC-US-1099-125-102-CA-2019-6041-1 to 13646,13646,2020-07-10,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2020,2020,Compliance,CAR1139.2019,,,,
CAR1099,Gualala River Forest - ARB,2018,CAR-ROC-US-1099-125-102-CA-2018-5692-1 to 77637,77637,2019-03-13,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2019,2019,Compliance,CAR1141.2019,,,,
CAR1099,Gualala River Forest - ARB,2018,CAR-ROC-US-1099-125-102-CA-2018-5693-1 to 18492,18492,2019-03-13,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2019,2019,Compliance,CAR1141.2019,,,,
CAR1099,Gualala River Forest - ARB,2017,CAR-ROC-US-1099-125-102-CA-2017-4403-1 to 68596,68596,2018-08-27,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2018,2018,Compliance,CAR1245.2019,,,,
CAR1099,Gualala River Forest - ARB,2017,CAR-ROC-US-1099-125-102-CA-2017-4404-1 to 16338,16338,2018-08-27,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2018,2018,Compliance,CAR1265.2019,,,,
CAR1099,Gualala River Forest - ARB,2016,CAR-ROC-US-1099-125-102-CA-2016-3250-1 to 89607,89607,2017-12-18,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2017,2017,Compliance,CAR1291.2019,,,,
CAR1099,Gualala River Forest - ARB,2016,CAR-ROC-US-1099-125-102-CA-2016-3251-1 to 21343,21343,2017-12-18,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2017,2017,Compliance,CAR1160.2019,,,,
CAR1100,Big River / Salmon Creek Forests - ARB,2021,CAR-ROC-US-1100-125-102-CA-2021-6828-1 to 73440,73440,2022-08-10,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2022,2022,Compliance,CAR1160.2019,,,,
CAR1100,Big River / Salmon Creek Forests - ARB,2021,CAR-ROC-US-1100-125-102-CA-2021-6829-1 to 17492,17492,2022-08-10,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2022,2022,Compliance,CAR1159.2019,,,,
CAR1100,Big River / Salmon Creek Forests - ARB,2020,CAR-ROC-US-1100-125-102-CA-2020-6459-1 to 68526,68526,2021-05-26,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2021,2021,Compliance,CAR1159.2019,,,,
CAR1100,Big River / Salmon Creek Forests - ARB,2020,CAR-ROC-US-1100-125-102-CA-2020-6460-1 to 16321,16321,2021-05-26,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2021,2021,Compliance,CAR1147.2019,,,,
CAR1100,Big River / Salmon Creek Forests - ARB,2019,CAR-ROC-US-1100-125-102-CA-2019-5993-1 to 58837,58837,2020-05-27,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2020,2020,Compliance,CAR1147.2019,,,,
CAR1100,Big River / Salmon Creek Forests - ARB,2019,CAR-ROC-US-1100-125-102-CA-2019-5994-1 to 14014,14014,2020-05-27,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2020,2020,Compliance,CAR1032.2019,,,,
CAR1100,Big River / Salmon Creek Forests - ARB,2018,CAR-ROC-US-1100-125-102-CA-2018-5719-1 to 66028,66028,2019-05-22,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2019,2019,Compliance,CAR1032.2019,,,,
CAR1100,Big River / Salmon Creek Forests - ARB,2018,CAR-ROC-US-1100-125-102-CA-2018-5720-1 to 15727,15727,2019-05-22,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2019,2019,Compliance,CAR1315.2019,,,,
CAR1100,Big River / Salmon Creek Forests - ARB,2017,CAR-ROC-US-1100-125-102-CA-2017-4416-1 to 57954,57954,2018-09-27,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2018,2018,Compliance,CAR1124.2019,,,,
CAR1100,Big River / Salmon Creek Forests - ARB,2017,CAR-ROC-US-1100-125-102-CA-2017-4417-1 to 13804,13804,2018-09-27,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2018,2018,Compliance,CAR1246.2019,,,,
CAR1100,Big River / Salmon Creek Forests - ARB,2016,CAR-ROC-US-1100-125-102-CA-2016-2227-1 to 73667,73667,2017-11-15,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2017,2017,Compliance,CAR1143.2019,,,,
CAR1100,Big River / Salmon Creek Forests - ARB,2016,CAR-ROC-US-1100-125-102-CA-2016-2228-1 to 17546,17546,2017-11-15,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, November 14, 2014","Mendocino County, CA",CALIFORNIA,US,,ARB,2017,2017,Compliance,CAR1232.2019,,,,
CAR1101,Vander Haak Dairy COP,2017,CAR-ROC-US-1101-105-386-WA-2017-5615-1 to 2372,2372,2018-12-14,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014","Lynden, Washington",WASHINGTON,US,,ARB,2018,2018,Compliance,CAR993.2019,,,,
CAR1101,Vander Haak Dairy COP,2016,CAR-ROC-US-1101-105-386-WA-2016-5616-1 to 1681,1681,2018-12-14,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, October 20, 2011","Lynden, Washington",WASHINGTON,US,,ARB,2018,2018,Compliance,CAR993.2019,,,,
CAR1101,Vander Haak Dairy COP,2015,CAR-ROC-US-1101-105-386-WA-2015-2119-1 to 5146,5146,2016-12-28,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, October 20, 2011","Lynden, Washington",WASHINGTON,US,,ARB,2016,2016,Compliance,CAR1295.2018,,,,
CAR1102,Montesol - Forest Carbon Partners Improved Forest Management Project,2021,CAR-ROC-US-1102-125-731-CA-2021-7240-1 to 1440,1440,2023-03-14,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Napa County,CALIFORNIA,US,,ARB,2023,2022,Compliance,CAR1296.2018,,,,
CAR1102,Montesol - Forest Carbon Partners Improved Forest Management Project,2021,CAR-ROC-US-1102-125-731-CA-2021-7241-1 to 180,180,2023-03-14,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Napa County,CALIFORNIA,US,,ARB,2023,2022,Compliance,CAR1303.2018,,,,
